race_id,bet_type,combination,odds,odds_min,odds_max,captured_at,source_cname
20260628_函館_11,sanrenpuku,3-4-11,270.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-4-12,242.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-4-13,1284.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-4-14,257.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-4-15,353.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-5-6,429.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-5-7,904.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-5-8,175.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-5-9,1076.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-5-10,346.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-5-11,181.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-5-12,165.4,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-5-13,1005.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-5-14,153.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-5-15,277.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-6-7,2139.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-6-8,839.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-6-9,1718.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-6-10,1085.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-6-11,773.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-6-12,613.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-6-13,2042.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-6-14,762.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-6-15,830.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-7-8,1018.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-7-9,2955.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-7-10,1385.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-7-11,1226.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-7-12,1111.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-7-13,2368.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-7-14,968.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-7-15,1184.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-8-9,1366.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-8-10,514.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-8-11,286.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-8-12,238.4,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-8-13,1093.4,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-8-14,262.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-8-15,397.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-9-10,2072.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-9-11,1320.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-9-12,1410.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-9-13,3155.4,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-9-14,1511.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-9-15,2113.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-10-11,413.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-10-12,485.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-10-13,1534.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-10-14,447.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-10-15,690.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-11-12,221.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-11-13,1197.4,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-11-14,194.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-11-15,414.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-12-13,1026.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-12-14,205.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-12-15,286.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-13-14,1144.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-13-15,1183.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,3-14-15,362.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-5-6,292.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-5-7,343.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-5-8,55.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-5-9,552.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-5-10,147.4,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-5-11,64.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-5-12,55.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-5-13,389.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-5-14,45.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-5-15,96.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-6-7,1003.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-6-8,442.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-6-9,1554.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-6-10,653.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-6-11,511.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-6-12,422.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-6-13,1232.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-6-14,427.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-6-15,589.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-7-8,420.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-7-9,1792.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-7-10,599.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-7-11,504.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-7-12,410.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-7-13,1023.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-7-14,409.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-7-15,493.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-8-9,682.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-8-10,218.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-8-11,103.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-8-12,72.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-8-13,412.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-8-14,81.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-8-15,115.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-9-10,1357.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-9-11,840.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-9-12,771.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-9-13,1805.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-9-14,834.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-9-15,1150.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-10-11,202.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-10-12,213.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-10-13,697.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-10-14,184.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-10-15,304.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-11-12,78.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-11-13,516.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-11-14,78.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-11-15,130.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-12-13,430.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-12-14,63.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-12-15,93.4,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-13-14,455.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-13-15,520.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,4-14-15,107.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-6-7,946.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-6-8,352.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-6-9,1240.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-6-10,560.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-6-11,335.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-6-12,269.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-6-13,1209.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-6-14,248.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-6-15,430.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-7-8,420.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-7-9,1873.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-7-10,645.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-7-11,498.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-7-12,386.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-7-13,1435.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-7-14,338.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-7-15,360.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-8-9,581.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-8-10,180.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-8-11,74.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-8-12,59.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-8-13,411.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-8-14,52.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-8-15,114.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-9-10,1123.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-9-11,668.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-9-12,658.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-9-13,1797.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-9-14,518.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-9-15,1124.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-10-11,161.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-10-12,171.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-10-13,812.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-10-14,130.4,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-10-15,294.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-11-12,59.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-11-13,477.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-11-14,49.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-11-15,109.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-12-13,401.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-12-14,40.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-12-15,79.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-13-14,364.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-13-15,591.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,5-14-15,75.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-7-8,1276.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-7-9,2405.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-7-10,1301.4,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-7-11,1522.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-7-12,1021.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-7-13,1783.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-7-14,1308.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-7-15,1377.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-8-9,1643.2,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-8-10,718.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-8-11,573.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-8-12,429.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-8-13,1531.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-8-14,462.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-8-15,739.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-9-10,2101.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-9-11,1813.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-9-12,1532.4,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-9-13,3002.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-9-14,1502.3,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-9-15,2453.1,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-10-11,729.0,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-10-12,688.8,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-10-13,1461.5,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-10-14,668.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-10-15,1063.6,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-11-12,422.9,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
20260628_函館_11,sanrenpuku,6-11-13,1524.7,,,2026-06-28T03:33:35.970869+00:00,pw157ouS302202601061120260628Z99/AF
